,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
132,2022-06-23,Multi-Unit,0,0,0,155
133,2022-06-23,Single-Family,0,0,0,1042
134,2022-06-23,Residential,0,0,0,1871
135,2022-06-23,Mixed-Use/Other,0,0,0,16
136,2022-07-17,Commercial,0,0,0,58
137,2022-07-17,Duplex,0,0,0,674
138,2022-07-17,Empty Lot,0,0,0,8103
139,2022-07-17,Mixed-Use,0,0,0,16
140,2022-07-17,Multi-Unit,0,0,0,155
141,2022-07-17,Single-Family,0,0,0,1042
142,2022-07-17,Residential,0,0,0,1871
143,2022-07-17,Mixed-Use/Other,0,0,0,16
144,2022-08-11,Commercial,0,0,0,44
145,2022-08-11,Duplex,0,0,0,492
146,2022-08-11,Empty Lot,0,0,0,8574
147,2022-08-11,Mixed-Use,0,0,0,9
148,2022-08-11,Multi-Unit,0,0,0,114
149,2022-08-11,Single-Family,0,0,0,815
150,2022-08-11,Residential,0,0,0,1421
151,2022-08-11,Mixed-Use/Other,0,0,0,9
152,2022-09-13,Commercial,0,0,0,43
153,2022-09-13,Duplex,0,0,0,492
154,2022-09-13,Empty Lot,0,0,0,8582
155,2022-09-13,Mixed-Use,0,0,0,9
156,2022-09-13,Multi-Unit,0,0,0,114
157,2022-09-13,Single-Family,0,0,0,808
158,2022-09-13,Residential,0,0,0,1414
159,2022-09-13,Mixed-Use/Other,0,0,0,9
160,2022-10-18,Commercial,0,0,0,43
161,2022-10-18,Duplex,0,0,0,480
162,2022-10-18,Empty Lot,0,0,0,8608
163,2022-10-18,Mixed-Use,0,0,0,9
164,2022-10-18,Multi-Unit,0,0,0,111
165,2022-10-18,Single-Family,0,0,0,797
166,2022-10-18,Residential,0,0,0,1388
167,2022-10-18,Mixed-Use/Other,0,0,0,9
168,2022-11-17,Commercial,0,0,0,44
169,2022-11-17,Duplex,0,0,0,483
170,2022-11-17,Empty Lot,0,0,0,8592
171,2022-11-17,Mixed-Use,0,0,0,11
172,2022-11-17,Multi-Unit,0,0,0,111
173,2022-11-17,Single-Family,0,0,0,807
174,2022-11-17,Residential,0,0,0,1401
175,2022-11-17,Mixed-Use/Other,0,0,0,11
176,2022-12-26,Commercial,0,0,0,44
177,2022-12-26,Duplex,0,0,0,479
178,2022-12-26,Empty Lot,0,0,0,8610
179,2022-12-26,Mixed-Use,0,0,0,11
180,2022-12-26,Multi-Unit,0,0,0,111
181,2022-12-26,Single-Family,0,0,0,793
182,2022-12-26,Residential,0,0,0,1383
183,2022-12-26,Mixed-Use/Other,0,0,0,11
184,2023-03-28,Commercial,0,0,0,40
185,2023-03-28,Duplex,0,0,0,464
186,2023-03-28,Empty Lot,0,0,0,8502
187,2023-03-28,Mixed-Use,0,0,0,10
188,2023-03-28,Multi-Unit,0,0,0,108
189,2023-03-28,Single-Family,0,0,0,756
190,2023-03-28,Residential,0,0,0,1328
191,2023-03-28,Mixed-Use/Other,0,0,0,10
192,2023-04-22,Commercial,0,0,0,40
193,2023-04-22,Duplex,0,0,0,464
194,2023-04-22,Empty Lot,0,0,0,8500
195,2023-04-22,Mixed-Use,0,0,0,10
196,2023-04-22,Multi-Unit,0,0,0,108
197,2023-04-22,Single-Family,0,0,0,756
198,2023-04-22,Residential,0,0,0,1328
199,2023-04-22,Mixed-Use/Other,0,0,0,10
200,2023-05-02,Commercial,0,0,0,42
201,2023-05-02,Duplex,0,0,0,467
202,2023-05-02,Empty Lot,0,0,0,8610
203,2023-05-02,Mixed-Use,0,0,0,11
204,2023-05-02,Multi-Unit,0,0,0,109
205,2023-05-02,Single-Family,0,0,0,767
206,2023-05-02,Residential,0,0,0,1343
207,2023-05-02,Mixed-Use/Other,0,0,0,11
208,2023-11-01,Commercial,0,0,0,39
209,2023-11-01,Duplex,0,0,0,457
210,2023-11-01,Empty Lot,0,0,0,8473
211,2023-11-01,Mixed-Use,0,0,0,10
212,2023-11-01,Multi-Unit,0,0,0,106
213,2023-11-01,Single-Family,0,0,0,739
214,2023-11-01,Residential,0,0,0,1302
215,2023-11-01,Mixed-Use/Other,0,0,0,10
