,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
160,2022-12-26,Residential,0,0,0,27
161,2022-12-26,Mixed-Use/Other,0,0,0,0
162,2023-03-28,Commercial,0,0,0,1
163,2023-03-28,Duplex,0,0,0,10
164,2023-03-28,Empty Lot,0,0,0,76
165,2023-03-28,Multi-Unit,0,0,0,4
166,2023-03-28,Single-Family,0,0,0,11
167,2023-03-28,Residential,0,0,0,25
168,2023-03-28,Mixed-Use/Other,0,0,0,0
169,2023-04-22,Commercial,0,0,0,1
170,2023-04-22,Duplex,0,0,0,10
171,2023-04-22,Empty Lot,0,0,0,76
172,2023-04-22,Multi-Unit,0,0,0,4
173,2023-04-22,Single-Family,0,0,0,11
174,2023-04-22,Residential,0,0,0,25
175,2023-04-22,Mixed-Use/Other,0,0,0,0
176,2023-05-02,Commercial,0,0,0,1
177,2023-05-02,Duplex,0,0,0,10
178,2023-05-02,Empty Lot,0,0,0,79
179,2023-05-02,Multi-Unit,0,0,0,4
180,2023-05-02,Single-Family,0,0,0,12
181,2023-05-02,Residential,0,0,0,26
182,2023-05-02,Mixed-Use/Other,0,0,0,0
183,2023-11-01,Commercial,0,0,0,1
184,2023-11-01,Duplex,0,0,0,10
185,2023-11-01,Empty Lot,0,0,0,72
186,2023-11-01,Multi-Unit,0,0,0,4
187,2023-11-01,Single-Family,0,0,0,10
188,2023-11-01,Residential,0,0,0,24
189,2023-11-01,Mixed-Use/Other,0,0,0,0
190,2021-03-01,Commercial,0,0,0,1
191,2021-03-01,Duplex,0,0,0,12
192,2021-03-01,Empty Lot,0,0,0,76
193,2021-03-01,Multi-Unit,0,0,0,3
194,2021-03-01,Other,0,0,0,6
195,2021-03-01,Single-Family,0,0,0,17
196,2021-03-01,Residential,0,0,0,32
197,2021-03-01,Mixed-Use/Other,0,0,0,6
198,2021-03-01,Residential,0,0,0,32
199,2021-03-01,Mixed-Use/Other,0,0,0,6
200,2021-03-01,Residential,0,0,0,32
201,2021-03-01,Mixed-Use/Other,0,0,0,6
202,2021-03-01,Residential,0,0,0,32
203,2021-03-01,Mixed-Use/Other,0,0,0,6
204,2021-03-01,Residential,0,0,0,32
205,2021-03-01,Mixed-Use/Other,0,0,0,6
206,2021-03-01,Residential,0,0,0,32
207,2021-03-01,Mixed-Use/Other,0,0,0,6
208,2021-04-01,Commercial,0,0,0,1
209,2021-04-01,Duplex,0,0,0,12
210,2021-04-01,Empty Lot,0,0,0,42
211,2021-04-01,Multi-Unit,0,0,0,3
212,2021-04-01,Single-Family,0,0,0,16
213,2021-04-01,Residential,0,0,0,31
214,2021-04-01,Mixed-Use/Other,0,0,0,0
215,2021-04-01,Residential,0,0,0,31
216,2021-04-01,Mixed-Use/Other,0,0,0,0
217,2021-04-01,Residential,0,0,0,31
218,2021-04-01,Mixed-Use/Other,0,0,0,0
219,2021-04-01,Residential,0,0,0,31
220,2021-04-01,Mixed-Use/Other,0,0,0,0
221,2021-04-01,Residential,0,0,0,31
222,2021-04-01,Mixed-Use/Other,0,0,0,0
223,2021-04-01,Residential,0,0,0,31
224,2021-04-01,Mixed-Use/Other,0,0,0,0
225,2021-04-13,Commercial,0,0,0,1
226,2021-04-13,Duplex,0,0,0,12
227,2021-04-13,Empty Lot,0,0,0,85
228,2021-04-13,Multi-Unit,0,0,0,3
229,2021-04-13,Single-Family,0,0,0,16
230,2021-04-13,Residential,0,0,0,31
231,2021-04-13,Mixed-Use/Other,0,0,0,0
232,2021-04-13,Residential,0,0,0,31
233,2021-04-13,Mixed-Use/Other,0,0,0,0
234,2021-04-13,Residential,0,0,0,31
235,2021-04-13,Mixed-Use/Other,0,0,0,0
236,2021-04-13,Residential,0,0,0,31
237,2021-04-13,Mixed-Use/Other,0,0,0,0
238,2021-04-13,Residential,0,0,0,31
239,2021-04-13,Mixed-Use/Other,0,0,0,0
240,2021-04-13,Residential,0,0,0,31
241,2021-04-13,Mixed-Use/Other,0,0,0,0
242,2021-06-24,Commercial,0,0,0,1
243,2021-06-24,Duplex,0,0,0,12
244,2021-06-24,Empty Lot,0,0,0,84
245,2021-06-24,Multi-Unit,0,0,0,4
246,2021-06-24,Single-Family,0,0,0,16
247,2021-06-24,Residential,0,0,0,32
248,2021-06-24,Mixed-Use/Other,0,0,0,0
249,2021-06-24,Residential,0,0,0,32
250,2021-06-24,Mixed-Use/Other,0,0,0,0
251,2021-06-24,Residential,0,0,0,32
252,2021-06-24,Mixed-Use/Other,0,0,0,0
253,2021-06-24,Residential,0,0,0,32
254,2021-06-24,Mixed-Use/Other,0,0,0,0
255,2021-06-24,Residential,0,0,0,32
256,2021-06-24,Mixed-Use/Other,0,0,0,0
257,2021-06-24,Residential,0,0,0,32
258,2021-06-24,Mixed-Use/Other,0,0,0,0
259,2021-07-17,Commercial,0,0,0,1
260,2021-07-17,Duplex,0,0,0,12
261,2021-07-17,Empty Lot,0,0,0,84
262,2021-07-17,Multi-Unit,0,0,0,4
263,2021-07-17,Single-Family,0,0,0,16
264,2021-07-17,Residential,0,0,0,32
265,2021-07-17,Mixed-Use/Other,0,0,0,0
266,2021-07-17,Residential,0,0,0,32
267,2021-07-17,Mixed-Use/Other,0,0,0,0
268,2021-07-17,Residential,0,0,0,32
269,2021-07-17,Mixed-Use/Other,0,0,0,0
270,2021-07-17,Residential,0,0,0,32
271,2021-07-17,Mixed-Use/Other,0,0,0,0
272,2021-07-17,Residential,0,0,0,32
273,2021-07-17,Mixed-Use/Other,0,0,0,0
274,2021-07-17,Residential,0,0,0,32
275,2021-07-17,Mixed-Use/Other,0,0,0,0
276,2021-08-18,Commercial,0,0,0,1
277,2021-08-18,Duplex,0,0,0,12
278,2021-08-18,Empty Lot,0,0,0,84
279,2021-08-18,Multi-Unit,0,0,0,4
280,2021-08-18,Single-Family,0,0,0,16
281,2021-08-18,Residential,0,0,0,32
282,2021-08-18,Mixed-Use/Other,0,0,0,0
283,2021-08-18,Residential,0,0,0,32
284,2021-08-18,Mixed-Use/Other,0,0,0,0
285,2021-08-18,Residential,0,0,0,32
286,2021-08-18,Mixed-Use/Other,0,0,0,0
287,2021-08-18,Residential,0,0,0,32
288,2021-08-18,Mixed-Use/Other,0,0,0,0
289,2021-08-18,Residential,0,0,0,32
290,2021-08-18,Mixed-Use/Other,0,0,0,0
291,2021-08-18,Residential,0,0,0,32
292,2021-08-18,Mixed-Use/Other,0,0,0,0
293,2021-09-22,Commercial,0,0,0,1
294,2021-09-22,Duplex,0,0,0,12
295,2021-09-22,Empty Lot,0,0,0,84
296,2021-09-22,Multi-Unit,0,0,0,4
297,2021-09-22,Single-Family,0,0,0,16
298,2021-09-22,Residential,0,0,0,32
299,2021-09-22,Mixed-Use/Other,0,0,0,0
300,2021-09-22,Residential,0,0,0,32
301,2021-09-22,Mixed-Use/Other,0,0,0,0
302,2021-09-22,Residential,0,0,0,32
303,2021-09-22,Mixed-Use/Other,0,0,0,0
304,2021-09-22,Residential,0,0,0,32
305,2021-09-22,Mixed-Use/Other,0,0,0,0
306,2021-09-22,Residential,0,0,0,32
307,2021-09-22,Mixed-Use/Other,0,0,0,0
308,2021-09-22,Residential,0,0,0,32
309,2021-09-22,Mixed-Use/Other,0,0,0,0
310,2021-10-15,Commercial,0,0,0,1
311,2021-10-15,Duplex,0,0,0,12
312,2021-10-15,Empty Lot,0,0,0,82
313,2021-10-15,Multi-Unit,0,0,0,5
314,2021-10-15,Single-Family,0,0,0,16
315,2021-10-15,Residential,0,0,0,33
316,2021-10-15,Mixed-Use/Other,0,0,0,0
317,2021-10-15,Residential,0,0,0,33
318,2021-10-15,Mixed-Use/Other,0,0,0,0
319,2021-10-15,Residential,0,0,0,33
320,2021-10-15,Mixed-Use/Other,0,0,0,0
321,2021-10-15,Residential,0,0,0,33
322,2021-10-15,Mixed-Use/Other,0,0,0,0
323,2021-10-15,Residential,0,0,0,33
324,2021-10-15,Mixed-Use/Other,0,0,0,0
325,2021-10-15,Residential,0,0,0,33
326,2021-10-15,Mixed-Use/Other,0,0,0,0
327,2021-11-24,Commercial,0,0,0,1
328,2021-11-24,Duplex,0,0,0,12
329,2021-11-24,Empty Lot,0,0,0,81
330,2021-11-24,Multi-Unit,0,0,0,5
331,2021-11-24,Single-Family,0,0,0,16
332,2021-11-24,Residential,0,0,0,33
333,2021-11-24,Mixed-Use/Other,0,0,0,0
334,2021-11-24,Residential,0,0,0,33
335,2021-11-24,Mixed-Use/Other,0,0,0,0
336,2021-11-24,Residential,0,0,0,33
337,2021-11-24,Mixed-Use/Other,0,0,0,0
338,2021-11-24,Residential,0,0,0,33
339,2021-11-24,Mixed-Use/Other,0,0,0,0
340,2021-11-24,Residential,0,0,0,33
341,2021-11-24,Mixed-Use/Other,0,0,0,0
342,2021-11-24,Residential,0,0,0,33
343,2021-11-24,Mixed-Use/Other,0,0,0,0
344,2021-12-20,Commercial,0,0,0,1
345,2021-12-20,Duplex,0,0,0,12
346,2021-12-20,Empty Lot,0,0,0,81
347,2021-12-20,Multi-Unit,0,0,0,5
348,2021-12-20,Single-Family,0,0,0,16
349,2021-12-20,Residential,0,0,0,33
350,2021-12-20,Mixed-Use/Other,0,0,0,0
351,2021-12-20,Residential,0,0,0,33
352,2021-12-20,Mixed-Use/Other,0,0,0,0
353,2021-12-20,Residential,0,0,0,33
354,2021-12-20,Mixed-Use/Other,0,0,0,0
355,2021-12-20,Residential,0,0,0,33
356,2021-12-20,Mixed-Use/Other,0,0,0,0
357,2021-12-20,Residential,0,0,0,33
358,2021-12-20,Mixed-Use/Other,0,0,0,0
359,2021-12-20,Residential,0,0,0,33
360,2021-12-20,Mixed-Use/Other,0,0,0,0
361,2021-12-22,Commercial,0,0,0,1
362,2021-12-22,Duplex,0,0,0,13
363,2021-12-22,Empty Lot,0,0,0,78
364,2021-12-22,Multi-Unit,0,0,0,4
365,2021-12-22,Single-Family,0,0,0,15
366,2021-12-22,Residential,0,0,0,32
367,2021-12-22,Mixed-Use/Other,0,0,0,0
368,2021-12-22,Residential,0,0,0,32
369,2021-12-22,Mixed-Use/Other,0,0,0,0
370,2021-12-22,Residential,0,0,0,32
371,2021-12-22,Mixed-Use/Other,0,0,0,0
372,2021-12-22,Residential,0,0,0,32
373,2021-12-22,Mixed-Use/Other,0,0,0,0
374,2021-12-22,Residential,0,0,0,32
375,2021-12-22,Mixed-Use/Other,0,0,0,0
376,2021-12-22,Residential,0,0,0,32
377,2021-12-22,Mixed-Use/Other,0,0,0,0
378,2022-01-23,Commercial,0,0,0,1
379,2022-01-23,Duplex,0,0,0,13
380,2022-01-23,Empty Lot,0,0,0,78
381,2022-01-23,Multi-Unit,0,0,0,4
382,2022-01-23,Single-Family,0,0,0,15
383,2022-01-23,Residential,0,0,0,32
384,2022-01-23,Mixed-Use/Other,0,0,0,0
385,2022-01-23,Residential,0,0,0,32
386,2022-01-23,Mixed-Use/Other,0,0,0,0
387,2022-01-23,Residential,0,0,0,32
388,2022-01-23,Mixed-Use/Other,0,0,0,0
389,2022-01-23,Residential,0,0,0,32
390,2022-01-23,Mixed-Use/Other,0,0,0,0
391,2022-01-23,Residential,0,0,0,32
392,2022-01-23,Mixed-Use/Other,0,0,0,0
393,2022-01-23,Residential,0,0,0,32
394,2022-01-23,Mixed-Use/Other,0,0,0,0
395,2022-02-21,Commercial,0,0,0,1
396,2022-02-21,Duplex,0,0,0,12
397,2022-02-21,Empty Lot,0,0,0,78
398,2022-02-21,Multi-Unit,0,0,0,4
399,2022-02-21,Single-Family,0,0,0,15
400,2022-02-21,Residential,0,0,0,31
401,2022-02-21,Mixed-Use/Other,0,0,0,0
402,2022-02-21,Residential,0,0,0,31
403,2022-02-21,Mixed-Use/Other,0,0,0,0
404,2022-02-21,Residential,0,0,0,31
405,2022-02-21,Mixed-Use/Other,0,0,0,0
406,2022-02-21,Residential,0,0,0,31
407,2022-02-21,Mixed-Use/Other,0,0,0,0
408,2022-02-21,Residential,0,0,0,31
409,2022-02-21,Mixed-Use/Other,0,0,0,0
410,2022-02-21,Residential,0,0,0,31
411,2022-02-21,Mixed-Use/Other,0,0,0,0
412,2022-03-10,Commercial,0,0,0,1
413,2022-03-10,Duplex,0,0,0,12
414,2022-03-10,Empty Lot,0,0,0,78
415,2022-03-10,Multi-Unit,0,0,0,4
416,2022-03-10,Single-Family,0,0,0,15
417,2022-03-10,Residential,0,0,0,31
418,2022-03-10,Mixed-Use/Other,0,0,0,0
419,2022-03-10,Residential,0,0,0,31
420,2022-03-10,Mixed-Use/Other,0,0,0,0
421,2022-03-10,Residential,0,0,0,31
422,2022-03-10,Mixed-Use/Other,0,0,0,0
423,2022-03-10,Residential,0,0,0,31
424,2022-03-10,Mixed-Use/Other,0,0,0,0
425,2022-03-10,Residential,0,0,0,31
426,2022-03-10,Mixed-Use/Other,0,0,0,0
427,2022-03-10,Residential,0,0,0,31
428,2022-03-10,Mixed-Use/Other,0,0,0,0
429,2022-04-23,Commercial,0,0,0,1
430,2022-04-23,Duplex,0,0,0,12
431,2022-04-23,Empty Lot,0,0,0,79
432,2022-04-23,Multi-Unit,0,0,0,4
433,2022-04-23,Single-Family,0,0,0,14
434,2022-04-23,Residential,0,0,0,30
435,2022-04-23,Mixed-Use/Other,0,0,0,0
436,2022-04-23,Residential,0,0,0,30
437,2022-04-23,Mixed-Use/Other,0,0,0,0
438,2022-04-23,Residential,0,0,0,30
439,2022-04-23,Mixed-Use/Other,0,0,0,0
440,2022-04-23,Residential,0,0,0,30
441,2022-04-23,Mixed-Use/Other,0,0,0,0
442,2022-04-23,Residential,0,0,0,30
443,2022-04-23,Mixed-Use/Other,0,0,0,0
444,2022-04-23,Residential,0,0,0,30
445,2022-04-23,Mixed-Use/Other,0,0,0,0
446,2022-06-05,Commercial,0,0,0,1
447,2022-06-05,Duplex,0,0,0,12
448,2022-06-05,Empty Lot,0,0,0,79
449,2022-06-05,Multi-Unit,0,0,0,4
450,2022-06-05,Single-Family,0,0,0,14
451,2022-06-05,Residential,0,0,0,30
452,2022-06-05,Mixed-Use/Other,0,0,0,0
453,2022-06-05,Residential,0,0,0,30
454,2022-06-05,Mixed-Use/Other,0,0,0,0
455,2022-06-05,Residential,0,0,0,30
456,2022-06-05,Mixed-Use/Other,0,0,0,0
457,2022-06-05,Residential,0,0,0,30
458,2022-06-05,Mixed-Use/Other,0,0,0,0
459,2022-06-05,Residential,0,0,0,30
460,2022-06-05,Mixed-Use/Other,0,0,0,0
461,2022-06-05,Residential,0,0,0,30
462,2022-06-05,Mixed-Use/Other,0,0,0,0
463,2022-06-23,Commercial,0,0,0,1
464,2022-06-23,Duplex,0,0,0,12
465,2022-06-23,Empty Lot,0,0,0,79
466,2022-06-23,Multi-Unit,0,0,0,4
467,2022-06-23,Single-Family,0,0,0,14
468,2022-06-23,Residential,0,0,0,30
469,2022-06-23,Mixed-Use/Other,0,0,0,0
470,2022-06-23,Residential,0,0,0,30
471,2022-06-23,Mixed-Use/Other,0,0,0,0
472,2022-06-23,Residential,0,0,0,30
473,2022-06-23,Mixed-Use/Other,0,0,0,0
474,2022-06-23,Residential,0,0,0,30
475,2022-06-23,Mixed-Use/Other,0,0,0,0
476,2022-06-23,Residential,0,0,0,30
477,2022-06-23,Mixed-Use/Other,0,0,0,0
478,2022-06-23,Residential,0,0,0,30
479,2022-06-23,Mixed-Use/Other,0,0,0,0
480,2022-07-17,Commercial,0,0,0,1
481,2022-07-17,Duplex,0,0,0,12
482,2022-07-17,Empty Lot,0,0,0,79
483,2022-07-17,Multi-Unit,0,0,0,4
484,2022-07-17,Single-Family,0,0,0,14
485,2022-07-17,Residential,0,0,0,30
486,2022-07-17,Mixed-Use/Other,0,0,0,0
487,2022-07-17,Residential,0,0,0,30
488,2022-07-17,Mixed-Use/Other,0,0,0,0
489,2022-07-17,Residential,0,0,0,30
490,2022-07-17,Mixed-Use/Other,0,0,0,0
491,2022-07-17,Residential,0,0,0,30
492,2022-07-17,Mixed-Use/Other,0,0,0,0
493,2022-07-17,Residential,0,0,0,30
494,2022-07-17,Mixed-Use/Other,0,0,0,0
495,2022-07-17,Residential,0,0,0,30
496,2022-07-17,Mixed-Use/Other,0,0,0,0
497,2022-08-11,Commercial,0,0,0,1
498,2022-08-11,Duplex,0,0,0,10
499,2022-08-11,Empty Lot,0,0,0,82
500,2022-08-11,Multi-Unit,0,0,0,4
501,2022-08-11,Single-Family,0,0,0,13
502,2022-08-11,Residential,0,0,0,27
503,2022-08-11,Mixed-Use/Other,0,0,0,0
504,2022-08-11,Residential,0,0,0,27
505,2022-08-11,Mixed-Use/Other,0,0,0,0
506,2022-08-11,Residential,0,0,0,27
507,2022-08-11,Mixed-Use/Other,0,0,0,0
508,2022-08-11,Residential,0,0,0,27
509,2022-08-11,Mixed-Use/Other,0,0,0,0
510,2022-08-11,Residential,0,0,0,27
511,2022-08-11,Mixed-Use/Other,0,0,0,0
512,2022-08-11,Residential,0,0,0,27
513,2022-08-11,Mixed-Use/Other,0,0,0,0
514,2022-09-13,Commercial,0,0,0,1
515,2022-09-13,Duplex,0,0,0,10
516,2022-09-13,Empty Lot,0,0,0,84
517,2022-09-13,Multi-Unit,0,0,0,4
518,2022-09-13,Single-Family,0,0,0,11
519,2022-09-13,Residential,0,0,0,25
520,2022-09-13,Mixed-Use/Other,0,0,0,0
521,2022-09-13,Residential,0,0,0,25
522,2022-09-13,Mixed-Use/Other,0,0,0,0
523,2022-09-13,Residential,0,0,0,25
524,2022-09-13,Mixed-Use/Other,0,0,0,0
525,2022-09-13,Residential,0,0,0,25
526,2022-09-13,Mixed-Use/Other,0,0,0,0
527,2022-09-13,Residential,0,0,0,25
528,2022-09-13,Mixed-Use/Other,0,0,0,0
529,2022-09-13,Residential,0,0,0,25
530,2022-09-13,Mixed-Use/Other,0,0,0,0
531,2022-10-18,Commercial,0,0,0,1
532,2022-10-18,Duplex,0,0,0,10
533,2022-10-18,Empty Lot,0,0,0,85
534,2022-10-18,Multi-Unit,0,0,0,4
535,2022-10-18,Single-Family,0,0,0,10
536,2022-10-18,Residential,0,0,0,24
537,2022-10-18,Mixed-Use/Other,0,0,0,0
538,2022-10-18,Residential,0,0,0,24
539,2022-10-18,Mixed-Use/Other,0,0,0,0
540,2022-10-18,Residential,0,0,0,24
541,2022-10-18,Mixed-Use/Other,0,0,0,0
542,2022-10-18,Residential,0,0,0,24
543,2022-10-18,Mixed-Use/Other,0,0,0,0
544,2022-10-18,Residential,0,0,0,24
545,2022-10-18,Mixed-Use/Other,0,0,0,0
546,2022-10-18,Residential,0,0,0,24
547,2022-10-18,Mixed-Use/Other,0,0,0,0
548,2022-11-17,Commercial,0,0,0,1
549,2022-11-17,Duplex,0,0,0,11
550,2022-11-17,Empty Lot,0,0,0,82
551,2022-11-17,Multi-Unit,0,0,0,4
552,2022-11-17,Single-Family,0,0,0,12
553,2022-11-17,Residential,0,0,0,27
554,2022-11-17,Mixed-Use/Other,0,0,0,0
555,2022-11-17,Residential,0,0,0,27
556,2022-11-17,Mixed-Use/Other,0,0,0,0
557,2022-11-17,Residential,0,0,0,27
558,2022-11-17,Mixed-Use/Other,0,0,0,0
559,2022-11-17,Residential,0,0,0,27
560,2022-11-17,Mixed-Use/Other,0,0,0,0
561,2022-11-17,Residential,0,0,0,27
562,2022-11-17,Mixed-Use/Other,0,0,0,0
563,2022-11-17,Residential,0,0,0,27
564,2022-11-17,Mixed-Use/Other,0,0,0,0
565,2022-12-26,Commercial,0,0,0,1
566,2022-12-26,Duplex,0,0,0,11
567,2022-12-26,Empty Lot,0,0,0,82
568,2022-12-26,Multi-Unit,0,0,0,4
569,2022-12-26,Single-Family,0,0,0,12
570,2022-12-26,Residential,0,0,0,27
571,2022-12-26,Mixed-Use/Other,0,0,0,0
572,2022-12-26,Residential,0,0,0,27
573,2022-12-26,Mixed-Use/Other,0,0,0,0
574,2022-12-26,Residential,0,0,0,27
575,2022-12-26,Mixed-Use/Other,0,0,0,0
576,2022-12-26,Residential,0,0,0,27
577,2022-12-26,Mixed-Use/Other,0,0,0,0
578,2022-12-26,Residential,0,0,0,27
579,2022-12-26,Mixed-Use/Other,0,0,0,0
580,2022-12-26,Residential,0,0,0,27
581,2022-12-26,Mixed-Use/Other,0,0,0,0
