,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
39,2021-07-17,Mixed-Use/Other,0.0,0.0,9.0,2.0
40,2021-08-18,Commercial,4.0,2.0,18.0,5.0
41,2021-08-18,Duplex,13.0,1.0,176.0,69.0
42,2021-08-18,Empty Lot,8.0,2.0,82.0,1.0
43,2021-08-18,Mixed-Use,1.0,0.0,9.0,2.0
44,2021-08-18,Multi-Unit,3.0,1.0,58.0,44.0
45,2021-08-18,Single-Family,38.0,4.0,263.0,82.0
46,2021-08-18,Residential,54.0,6.0,497.0,195.0
47,2021-08-18,Mixed-Use/Other,1.0,0.0,9.0,2.0
48,2021-09-22,Commercial,4.0,2.0,17.0,5.0
49,2021-09-22,Duplex,15.0,1.0,178.0,69.0
50,2021-09-22,Empty Lot,8.0,2.0,83.0,1.0
51,2021-09-22,Mixed-Use,1.0,0.0,9.0,2.0
52,2021-09-22,Multi-Unit,3.0,1.0,59.0,44.0
53,2021-09-22,Single-Family,39.0,5.0,265.0,82.0
54,2021-09-22,Residential,57.0,7.0,502.0,195.0
55,2021-09-22,Mixed-Use/Other,1.0,0.0,9.0,2.0
56,2021-10-15,Commercial,4.0,2.0,17.0,5.0
57,2021-10-15,Duplex,16.0,1.0,176.0,69.0
58,2021-10-15,Empty Lot,8.0,2.0,83.0,1.0
59,2021-10-15,Mixed-Use,0.0,0.0,13.0,2.0
60,2021-10-15,Multi-Unit,4.0,1.0,58.0,44.0
61,2021-10-15,Single-Family,40.0,5.0,270.0,83.0
62,2021-10-15,Residential,60.0,7.0,504.0,196.0
63,2021-10-15,Mixed-Use/Other,0.0,0.0,13.0,2.0
64,2021-11-24,Commercial,4.0,2.0,18.0,5.0
65,2021-11-24,Duplex,14.0,1.0,180.0,69.0
66,2021-11-24,Empty Lot,8.0,2.0,83.0,1.0
67,2021-11-24,Mixed-Use,0.0,0.0,12.0,2.0
68,2021-11-24,Multi-Unit,3.0,1.0,62.0,44.0
69,2021-11-24,Single-Family,41.0,5.0,272.0,83.0
70,2021-11-24,Residential,58.0,7.0,514.0,196.0
71,2021-11-24,Mixed-Use/Other,0.0,0.0,12.0,2.0
72,2021-12-20,Commercial,4.0,3.0,18.0,5.0
73,2021-12-20,Duplex,14.0,1.0,180.0,69.0
74,2021-12-20,Empty Lot,8.0,2.0,83.0,1.0
75,2021-12-20,Mixed-Use,0.0,0.0,12.0,2.0
76,2021-12-20,Multi-Unit,3.0,1.0,61.0,44.0
77,2021-12-20,Single-Family,41.0,5.0,274.0,83.0
78,2021-12-20,Residential,58.0,7.0,515.0,196.0
79,2021-12-20,Mixed-Use/Other,0.0,0.0,12.0,2.0
80,2021-12-22,Commercial,3.0,2.0,20.0,4.0
81,2021-12-22,Duplex,7.0,0.0,195.0,64.0
82,2021-12-22,Empty Lot,9.0,1.0,87.0,1.0
83,2021-12-22,Mixed-Use,1.0,0.0,12.0,2.0
84,2021-12-22,Multi-Unit,1.0,1.0,62.0,42.0
85,2021-12-22,Single-Family,20.0,2.0,283.0,77.0
86,2021-12-22,Residential,28.0,3.0,540.0,183.0
87,2021-12-22,Mixed-Use/Other,1.0,0.0,12.0,2.0
88,2022-01-23,Commercial,3.0,2.0,17.0,4.0
89,2022-01-23,Duplex,6.0,0.0,190.0,62.0
90,2022-01-23,Empty Lot,6.0,1.0,90.0,1.0
91,2022-01-23,Mixed-Use,0.0,0.0,13.0,2.0
92,2022-01-23,Multi-Unit,2.0,0.0,59.0,40.0
93,2022-01-23,Single-Family,18.0,4.0,268.0,80.0
94,2022-01-23,Residential,26.0,4.0,517.0,182.0
95,2022-01-23,Mixed-Use/Other,0.0,0.0,13.0,2.0
96,2022-02-21,Commercial,3.0,2.0,18.0,4.0
97,2022-02-21,Duplex,9.0,0.0,188.0,65.0
98,2022-02-21,Empty Lot,7.0,1.0,80.0,1.0
99,2022-02-21,Mixed-Use,2.0,0.0,9.0,2.0
100,2022-02-21,Multi-Unit,3.0,0.0,55.0,43.0
101,2022-02-21,Single-Family,21.0,4.0,245.0,82.0
102,2022-02-21,Residential,33.0,4.0,488.0,190.0
103,2022-02-21,Mixed-Use/Other,2.0,0.0,9.0,2.0
104,2022-03-10,Commercial,3.0,2.0,17.0,5.0
105,2022-03-10,Duplex,11.0,0.0,197.0,67.0
106,2022-03-10,Empty Lot,8.0,0.0,82.0,1.0
107,2022-03-10,Mixed-Use,2.0,0.0,8.0,3.0
108,2022-03-10,Multi-Unit,3.0,0.0,54.0,45.0
109,2022-03-10,Single-Family,20.0,3.0,252.0,94.0
110,2022-03-10,Residential,34.0,3.0,503.0,206.0
111,2022-03-10,Mixed-Use/Other,2.0,0.0,8.0,3.0
112,2022-04-23,Commercial,4.0,2.0,17.0,5.0
113,2022-04-23,Duplex,10.0,0.0,138.0,126.0
114,2022-04-23,Empty Lot,10.0,0.0,81.0,0.0
115,2022-04-23,Mixed-Use,2.0,0.0,7.0,4.0
116,2022-04-23,Multi-Unit,5.0,0.0,39.0,58.0
117,2022-04-23,Single-Family,19.0,2.0,198.0,158.0
118,2022-04-23,Residential,34.0,2.0,375.0,342.0
119,2022-04-23,Mixed-Use/Other,2.0,0.0,7.0,4.0
120,2022-06-05,Commercial,4.0,2.0,17.0,5.0
121,2022-06-05,Duplex,9.0,0.0,122.0,143.0
122,2022-06-05,Empty Lot,9.0,0.0,83.0,2.0
123,2022-06-05,Mixed-Use,2.0,0.0,6.0,4.0
124,2022-06-05,Multi-Unit,7.0,0.0,36.0,64.0
125,2022-06-05,Single-Family,19.0,2.0,178.0,182.0
126,2022-06-05,Residential,35.0,2.0,336.0,389.0
127,2022-06-05,Mixed-Use/Other,2.0,0.0,6.0,4.0
128,2022-06-23,Commercial,4.0,2.0,17.0,5.0
129,2022-06-23,Duplex,10.0,0.0,117.0,144.0
130,2022-06-23,Empty Lot,10.0,0.0,86.0,2.0
131,2022-06-23,Mixed-Use,1.0,0.0,5.0,5.0
132,2022-06-23,Multi-Unit,4.0,0.0,38.0,64.0
133,2022-06-23,Single-Family,18.0,2.0,176.0,188.0
134,2022-06-23,Residential,32.0,2.0,331.0,396.0
135,2022-06-23,Mixed-Use/Other,1.0,0.0,5.0,5.0
136,2022-07-17,Commercial,6.0,1.0,17.0,5.0
137,2022-07-17,Duplex,13.0,0.0,119.0,142.0
138,2022-07-17,Empty Lot,10.0,0.0,84.0,2.0
139,2022-07-17,Mixed-Use,1.0,0.0,5.0,5.0
140,2022-07-17,Multi-Unit,3.0,0.0,39.0,63.0
141,2022-07-17,Single-Family,20.0,2.0,180.0,187.0
142,2022-07-17,Residential,36.0,2.0,338.0,392.0
143,2022-07-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
144,2022-08-11,Commercial,5.0,1.0,16.0,5.0
145,2022-08-11,Duplex,15.0,0.0,118.0,141.0
146,2022-08-11,Empty Lot,7.0,1.0,95.0,2.0
147,2022-08-11,Mixed-Use,1.0,0.0,5.0,5.0
148,2022-08-11,Multi-Unit,4.0,0.0,40.0,64.0
149,2022-08-11,Single-Family,17.0,2.0,175.0,186.0
150,2022-08-11,Residential,36.0,2.0,333.0,391.0
151,2022-08-11,Mixed-Use/Other,1.0,0.0,5.0,5.0
152,2022-09-13,Commercial,5.0,1.0,16.0,5.0
153,2022-09-13,Duplex,16.0,0.0,95.0,141.0
154,2022-09-13,Empty Lot,6.0,1.0,98.0,4.0
155,2022-09-13,Mixed-Use,1.0,0.0,5.0,5.0
156,2022-09-13,Multi-Unit,4.0,0.0,32.0,64.0
157,2022-09-13,Single-Family,18.0,5.0,131.0,185.0
158,2022-09-13,Residential,38.0,5.0,258.0,390.0
159,2022-09-13,Mixed-Use/Other,1.0,0.0,5.0,5.0
160,2022-10-18,Commercial,3.0,1.0,15.0,5.0
161,2022-10-18,Duplex,20.0,0.0,79.0,143.0
162,2022-10-18,Empty Lot,7.0,1.0,100.0,3.0
163,2022-10-18,Mixed-Use,1.0,0.0,5.0,5.0
164,2022-10-18,Multi-Unit,3.0,0.0,29.0,62.0
165,2022-10-18,Single-Family,21.0,5.0,124.0,182.0
166,2022-10-18,Residential,44.0,5.0,232.0,387.0
167,2022-10-18,Mixed-Use/Other,1.0,0.0,5.0,5.0
168,2022-11-17,Commercial,3.0,1.0,15.0,5.0
169,2022-11-17,Duplex,22.0,0.0,79.0,141.0
170,2022-11-17,Empty Lot,7.0,1.0,99.0,3.0
171,2022-11-17,Mixed-Use,1.0,0.0,5.0,5.0
172,2022-11-17,Multi-Unit,3.0,0.0,30.0,62.0
173,2022-11-17,Single-Family,20.0,6.0,124.0,182.0
174,2022-11-17,Residential,45.0,6.0,233.0,385.0
175,2022-11-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
176,2022-12-26,Commercial,3.0,1.0,15.0,5.0
177,2022-12-26,Duplex,21.0,0.0,82.0,141.0
178,2022-12-26,Empty Lot,7.0,1.0,108.0,3.0
179,2022-12-26,Mixed-Use,1.0,0.0,5.0,5.0
180,2022-12-26,Multi-Unit,2.0,0.0,29.0,61.0
181,2022-12-26,Single-Family,23.0,3.0,128.0,178.0
182,2022-12-26,Residential,46.0,3.0,239.0,380.0
183,2022-12-26,Mixed-Use/Other,1.0,0.0,5.0,5.0
184,2023-03-28,Commercial,4.0,1.0,14.0,5.0
185,2023-03-28,Duplex,24.0,2.0,55.0,127.0
186,2023-03-28,Empty Lot,8.0,2.0,103.0,3.0
187,2023-03-28,Mixed-Use,1.0,0.0,5.0,5.0
188,2023-03-28,Multi-Unit,3.0,3.0,25.0,60.0
189,2023-03-28,Single-Family,38.0,3.0,85.0,173.0
190,2023-03-28,Residential,65.0,8.0,165.0,360.0
191,2023-03-28,Mixed-Use/Other,1.0,0.0,5.0,5.0
192,2023-04-22,Commercial,4.0,1.0,14.0,5.0
193,2023-04-22,Duplex,23.0,2.0,55.0,127.0
194,2023-04-22,Empty Lot,8.0,2.0,103.0,3.0
195,2023-04-22,Mixed-Use,1.0,0.0,5.0,5.0
196,2023-04-22,Multi-Unit,2.0,3.0,25.0,60.0
197,2023-04-22,Single-Family,38.0,3.0,83.0,172.0
198,2023-04-22,Residential,63.0,8.0,163.0,359.0
199,2023-04-22,Mixed-Use/Other,1.0,0.0,5.0,5.0
200,2023-05-02,Commercial,3.0,1.0,15.0,5.0
201,2023-05-02,Duplex,17.0,0.0,79.0,136.0
202,2023-05-02,Empty Lot,7.0,3.0,106.0,3.0
203,2023-05-02,Mixed-Use,1.0,0.0,5.0,5.0
204,2023-05-02,Multi-Unit,1.0,1.0,28.0,61.0
205,2023-05-02,Single-Family,29.0,2.0,123.0,179.0
206,2023-05-02,Residential,47.0,3.0,230.0,376.0
207,2023-05-02,Mixed-Use/Other,1.0,0.0,5.0,5.0
208,2023-11-01,Commercial,4.0,2.0,13.0,4.0
209,2023-11-01,Duplex,21.0,5.0,59.0,125.0
210,2023-11-01,Empty Lot,9.0,2.0,106.0,3.0
211,2023-11-01,Mixed-Use,3.0,0.0,6.0,5.0
212,2023-11-01,Multi-Unit,4.0,2.0,34.0,57.0
213,2023-11-01,Single-Family,41.0,6.0,118.0,158.0
214,2023-11-01,Residential,66.0,13.0,211.0,340.0
215,2023-11-01,Mixed-Use/Other,3.0,0.0,6.0,5.0
216,2021-03-01,Commercial,10.0,2.0,27.0,8.0
217,2021-03-01,Duplex,39.0,10.0,156.0,68.0
218,2021-03-01,Empty Lot,15.0,7.0,75.0,1.0
219,2021-03-01,Multi-Unit,15.0,5.0,48.0,40.0
220,2021-03-01,Other,6.0,1.0,12.0,4.0
221,2021-03-01,Single-Family,91.0,29.0,218.0,83.0
222,2021-03-01,Residential,145.0,44.0,422.0,191.0
223,2021-03-01,Mixed-Use/Other,6.0,1.0,12.0,4.0
224,2021-03-01,Residential,145.0,44.0,422.0,191.0
225,2021-03-01,Mixed-Use/Other,6.0,1.0,12.0,4.0
226,2021-03-01,Residential,145.0,44.0,422.0,191.0
227,2021-03-01,Mixed-Use/Other,6.0,1.0,12.0,4.0
228,2021-03-01,Residential,145.0,44.0,422.0,191.0
229,2021-03-01,Mixed-Use/Other,6.0,1.0,12.0,4.0
230,2021-03-01,Residential,145.0,44.0,422.0,191.0
231,2021-03-01,Mixed-Use/Other,6.0,1.0,12.0,4.0
232,2021-03-01,Residential,145.0,44.0,422.0,191.0
233,2021-03-01,Mixed-Use/Other,6.0,1.0,12.0,4.0
234,2021-04-01,Commercial,3.0,2.0,9.0,5.0
235,2021-04-01,Duplex,27.0,0.0,124.0,69.0
236,2021-04-01,Empty Lot,9.0,1.0,61.0,5.0
237,2021-04-01,Mixed-Use,0.0,0.0,7.0,3.0
238,2021-04-01,Multi-Unit,8.0,0.0,44.0,40.0
239,2021-04-01,Single-Family,69.0,9.0,189.0,82.0
240,2021-04-01,Residential,104.0,9.0,357.0,191.0
241,2021-04-01,Mixed-Use/Other,0.0,0.0,7.0,3.0
242,2021-04-01,Residential,104.0,9.0,357.0,191.0
243,2021-04-01,Mixed-Use/Other,0.0,0.0,7.0,3.0
244,2021-04-01,Residential,104.0,9.0,357.0,191.0
245,2021-04-01,Mixed-Use/Other,0.0,0.0,7.0,3.0
246,2021-04-01,Residential,104.0,9.0,357.0,191.0
247,2021-04-01,Mixed-Use/Other,0.0,0.0,7.0,3.0
248,2021-04-01,Residential,104.0,9.0,357.0,191.0
249,2021-04-01,Mixed-Use/Other,0.0,0.0,7.0,3.0
250,2021-04-01,Residential,104.0,9.0,357.0,191.0
251,2021-04-01,Mixed-Use/Other,0.0,0.0,7.0,3.0
252,2021-04-13,Commercial,3.0,2.0,19.0,5.0
253,2021-04-13,Duplex,26.0,0.0,187.0,69.0
254,2021-04-13,Empty Lot,9.0,1.0,90.0,5.0
255,2021-04-13,Mixed-Use,0.0,0.0,11.0,3.0
256,2021-04-13,Multi-Unit,9.0,0.0,64.0,40.0
257,2021-04-13,Single-Family,69.0,9.0,283.0,82.0
258,2021-04-13,Residential,104.0,9.0,534.0,191.0
259,2021-04-13,Mixed-Use/Other,0.0,0.0,11.0,3.0
260,2021-04-13,Residential,104.0,9.0,534.0,191.0
261,2021-04-13,Mixed-Use/Other,0.0,0.0,11.0,3.0
262,2021-04-13,Residential,104.0,9.0,534.0,191.0
263,2021-04-13,Mixed-Use/Other,0.0,0.0,11.0,3.0
264,2021-04-13,Residential,104.0,9.0,534.0,191.0
265,2021-04-13,Mixed-Use/Other,0.0,0.0,11.0,3.0
266,2021-04-13,Residential,104.0,9.0,534.0,191.0
267,2021-04-13,Mixed-Use/Other,0.0,0.0,11.0,3.0
268,2021-04-13,Residential,104.0,9.0,534.0,191.0
269,2021-04-13,Mixed-Use/Other,0.0,0.0,11.0,3.0
270,2021-06-24,Commercial,4.0,2.0,19.0,5.0
271,2021-06-24,Duplex,12.0,1.0,175.0,69.0
272,2021-06-24,Empty Lot,8.0,2.0,81.0,1.0
273,2021-06-24,Mixed-Use,0.0,0.0,9.0,2.0
274,2021-06-24,Multi-Unit,3.0,0.0,57.0,44.0
275,2021-06-24,Single-Family,37.0,4.0,263.0,82.0
276,2021-06-24,Residential,52.0,5.0,495.0,195.0
277,2021-06-24,Mixed-Use/Other,0.0,0.0,9.0,2.0
278,2021-06-24,Residential,52.0,5.0,495.0,195.0
279,2021-06-24,Mixed-Use/Other,0.0,0.0,9.0,2.0
280,2021-06-24,Residential,52.0,5.0,495.0,195.0
281,2021-06-24,Mixed-Use/Other,0.0,0.0,9.0,2.0
282,2021-06-24,Residential,52.0,5.0,495.0,195.0
283,2021-06-24,Mixed-Use/Other,0.0,0.0,9.0,2.0
284,2021-06-24,Residential,52.0,5.0,495.0,195.0
285,2021-06-24,Mixed-Use/Other,0.0,0.0,9.0,2.0
286,2021-06-24,Residential,52.0,5.0,495.0,195.0
287,2021-06-24,Mixed-Use/Other,0.0,0.0,9.0,2.0
288,2021-07-17,Commercial,4.0,2.0,19.0,5.0
289,2021-07-17,Duplex,13.0,1.0,176.0,69.0
290,2021-07-17,Empty Lot,8.0,2.0,81.0,1.0
291,2021-07-17,Mixed-Use,0.0,0.0,9.0,2.0
292,2021-07-17,Multi-Unit,4.0,0.0,57.0,44.0
293,2021-07-17,Single-Family,36.0,5.0,260.0,82.0
294,2021-07-17,Residential,53.0,6.0,493.0,195.0
295,2021-07-17,Mixed-Use/Other,0.0,0.0,9.0,2.0
296,2021-07-17,Residential,53.0,6.0,493.0,195.0
297,2021-07-17,Mixed-Use/Other,0.0,0.0,9.0,2.0
298,2021-07-17,Residential,53.0,6.0,493.0,195.0
299,2021-07-17,Mixed-Use/Other,0.0,0.0,9.0,2.0
300,2021-07-17,Residential,53.0,6.0,493.0,195.0
301,2021-07-17,Mixed-Use/Other,0.0,0.0,9.0,2.0
302,2021-07-17,Residential,53.0,6.0,493.0,195.0
303,2021-07-17,Mixed-Use/Other,0.0,0.0,9.0,2.0
304,2021-07-17,Residential,53.0,6.0,493.0,195.0
305,2021-07-17,Mixed-Use/Other,0.0,0.0,9.0,2.0
306,2021-08-18,Commercial,4.0,2.0,18.0,5.0
307,2021-08-18,Duplex,13.0,1.0,176.0,69.0
308,2021-08-18,Empty Lot,8.0,2.0,82.0,1.0
309,2021-08-18,Mixed-Use,1.0,0.0,9.0,2.0
310,2021-08-18,Multi-Unit,3.0,1.0,58.0,44.0
311,2021-08-18,Single-Family,38.0,4.0,263.0,82.0
312,2021-08-18,Residential,54.0,6.0,497.0,195.0
313,2021-08-18,Mixed-Use/Other,1.0,0.0,9.0,2.0
314,2021-08-18,Residential,54.0,6.0,497.0,195.0
315,2021-08-18,Mixed-Use/Other,1.0,0.0,9.0,2.0
316,2021-08-18,Residential,54.0,6.0,497.0,195.0
317,2021-08-18,Mixed-Use/Other,1.0,0.0,9.0,2.0
318,2021-08-18,Residential,54.0,6.0,497.0,195.0
319,2021-08-18,Mixed-Use/Other,1.0,0.0,9.0,2.0
320,2021-08-18,Residential,54.0,6.0,497.0,195.0
321,2021-08-18,Mixed-Use/Other,1.0,0.0,9.0,2.0
322,2021-08-18,Residential,54.0,6.0,497.0,195.0
323,2021-08-18,Mixed-Use/Other,1.0,0.0,9.0,2.0
324,2021-09-22,Commercial,4.0,2.0,17.0,5.0
325,2021-09-22,Duplex,15.0,1.0,178.0,69.0
326,2021-09-22,Empty Lot,8.0,2.0,83.0,1.0
327,2021-09-22,Mixed-Use,1.0,0.0,9.0,2.0
328,2021-09-22,Multi-Unit,3.0,1.0,59.0,44.0
329,2021-09-22,Single-Family,39.0,5.0,265.0,82.0
330,2021-09-22,Residential,57.0,7.0,502.0,195.0
331,2021-09-22,Mixed-Use/Other,1.0,0.0,9.0,2.0
332,2021-09-22,Residential,57.0,7.0,502.0,195.0
333,2021-09-22,Mixed-Use/Other,1.0,0.0,9.0,2.0
334,2021-09-22,Residential,57.0,7.0,502.0,195.0
335,2021-09-22,Mixed-Use/Other,1.0,0.0,9.0,2.0
336,2021-09-22,Residential,57.0,7.0,502.0,195.0
337,2021-09-22,Mixed-Use/Other,1.0,0.0,9.0,2.0
338,2021-09-22,Residential,57.0,7.0,502.0,195.0
339,2021-09-22,Mixed-Use/Other,1.0,0.0,9.0,2.0
340,2021-09-22,Residential,57.0,7.0,502.0,195.0
341,2021-09-22,Mixed-Use/Other,1.0,0.0,9.0,2.0
342,2021-10-15,Commercial,4.0,2.0,17.0,5.0
343,2021-10-15,Duplex,16.0,1.0,176.0,69.0
344,2021-10-15,Empty Lot,8.0,2.0,83.0,1.0
345,2021-10-15,Mixed-Use,0.0,0.0,13.0,2.0
346,2021-10-15,Multi-Unit,4.0,1.0,58.0,44.0
347,2021-10-15,Single-Family,40.0,5.0,270.0,83.0
348,2021-10-15,Residential,60.0,7.0,504.0,196.0
349,2021-10-15,Mixed-Use/Other,0.0,0.0,13.0,2.0
350,2021-10-15,Residential,60.0,7.0,504.0,196.0
351,2021-10-15,Mixed-Use/Other,0.0,0.0,13.0,2.0
352,2021-10-15,Residential,60.0,7.0,504.0,196.0
353,2021-10-15,Mixed-Use/Other,0.0,0.0,13.0,2.0
354,2021-10-15,Residential,60.0,7.0,504.0,196.0
355,2021-10-15,Mixed-Use/Other,0.0,0.0,13.0,2.0
356,2021-10-15,Residential,60.0,7.0,504.0,196.0
357,2021-10-15,Mixed-Use/Other,0.0,0.0,13.0,2.0
358,2021-10-15,Residential,60.0,7.0,504.0,196.0
359,2021-10-15,Mixed-Use/Other,0.0,0.0,13.0,2.0
360,2021-11-24,Commercial,4.0,2.0,18.0,5.0
361,2021-11-24,Duplex,14.0,1.0,180.0,69.0
362,2021-11-24,Empty Lot,8.0,2.0,83.0,1.0
363,2021-11-24,Mixed-Use,0.0,0.0,12.0,2.0
364,2021-11-24,Multi-Unit,3.0,1.0,62.0,44.0
365,2021-11-24,Single-Family,41.0,5.0,272.0,83.0
366,2021-11-24,Residential,58.0,7.0,514.0,196.0
367,2021-11-24,Mixed-Use/Other,0.0,0.0,12.0,2.0
368,2021-11-24,Residential,58.0,7.0,514.0,196.0
369,2021-11-24,Mixed-Use/Other,0.0,0.0,12.0,2.0
370,2021-11-24,Residential,58.0,7.0,514.0,196.0
371,2021-11-24,Mixed-Use/Other,0.0,0.0,12.0,2.0
372,2021-11-24,Residential,58.0,7.0,514.0,196.0
373,2021-11-24,Mixed-Use/Other,0.0,0.0,12.0,2.0
374,2021-11-24,Residential,58.0,7.0,514.0,196.0
375,2021-11-24,Mixed-Use/Other,0.0,0.0,12.0,2.0
376,2021-11-24,Residential,58.0,7.0,514.0,196.0
377,2021-11-24,Mixed-Use/Other,0.0,0.0,12.0,2.0
378,2021-12-20,Commercial,4.0,3.0,18.0,5.0
379,2021-12-20,Duplex,14.0,1.0,180.0,69.0
380,2021-12-20,Empty Lot,8.0,2.0,83.0,1.0
381,2021-12-20,Mixed-Use,0.0,0.0,12.0,2.0
382,2021-12-20,Multi-Unit,3.0,1.0,61.0,44.0
383,2021-12-20,Single-Family,41.0,5.0,274.0,83.0
384,2021-12-20,Residential,58.0,7.0,515.0,196.0
385,2021-12-20,Mixed-Use/Other,0.0,0.0,12.0,2.0
386,2021-12-20,Residential,58.0,7.0,515.0,196.0
387,2021-12-20,Mixed-Use/Other,0.0,0.0,12.0,2.0
388,2021-12-20,Residential,58.0,7.0,515.0,196.0
389,2021-12-20,Mixed-Use/Other,0.0,0.0,12.0,2.0
390,2021-12-20,Residential,58.0,7.0,515.0,196.0
391,2021-12-20,Mixed-Use/Other,0.0,0.0,12.0,2.0
392,2021-12-20,Residential,58.0,7.0,515.0,196.0
393,2021-12-20,Mixed-Use/Other,0.0,0.0,12.0,2.0
394,2021-12-20,Residential,58.0,7.0,515.0,196.0
395,2021-12-20,Mixed-Use/Other,0.0,0.0,12.0,2.0
396,2021-12-22,Commercial,3.0,2.0,20.0,4.0
397,2021-12-22,Duplex,7.0,0.0,195.0,64.0
398,2021-12-22,Empty Lot,9.0,1.0,87.0,1.0
399,2021-12-22,Mixed-Use,1.0,0.0,12.0,2.0
400,2021-12-22,Multi-Unit,1.0,1.0,62.0,42.0
401,2021-12-22,Single-Family,20.0,2.0,283.0,77.0
402,2021-12-22,Residential,28.0,3.0,540.0,183.0
403,2021-12-22,Mixed-Use/Other,1.0,0.0,12.0,2.0
404,2021-12-22,Residential,28.0,3.0,540.0,183.0
405,2021-12-22,Mixed-Use/Other,1.0,0.0,12.0,2.0
406,2021-12-22,Residential,28.0,3.0,540.0,183.0
407,2021-12-22,Mixed-Use/Other,1.0,0.0,12.0,2.0
408,2021-12-22,Residential,28.0,3.0,540.0,183.0
409,2021-12-22,Mixed-Use/Other,1.0,0.0,12.0,2.0
410,2021-12-22,Residential,28.0,3.0,540.0,183.0
411,2021-12-22,Mixed-Use/Other,1.0,0.0,12.0,2.0
412,2021-12-22,Residential,28.0,3.0,540.0,183.0
413,2021-12-22,Mixed-Use/Other,1.0,0.0,12.0,2.0
414,2022-01-23,Commercial,3.0,2.0,17.0,4.0
415,2022-01-23,Duplex,6.0,0.0,190.0,62.0
416,2022-01-23,Empty Lot,6.0,1.0,90.0,1.0
417,2022-01-23,Mixed-Use,0.0,0.0,13.0,2.0
418,2022-01-23,Multi-Unit,2.0,0.0,59.0,40.0
419,2022-01-23,Single-Family,18.0,4.0,268.0,80.0
420,2022-01-23,Residential,26.0,4.0,517.0,182.0
421,2022-01-23,Mixed-Use/Other,0.0,0.0,13.0,2.0
422,2022-01-23,Residential,26.0,4.0,517.0,182.0
423,2022-01-23,Mixed-Use/Other,0.0,0.0,13.0,2.0
424,2022-01-23,Residential,26.0,4.0,517.0,182.0
425,2022-01-23,Mixed-Use/Other,0.0,0.0,13.0,2.0
426,2022-01-23,Residential,26.0,4.0,517.0,182.0
427,2022-01-23,Mixed-Use/Other,0.0,0.0,13.0,2.0
428,2022-01-23,Residential,26.0,4.0,517.0,182.0
429,2022-01-23,Mixed-Use/Other,0.0,0.0,13.0,2.0
430,2022-01-23,Residential,26.0,4.0,517.0,182.0
431,2022-01-23,Mixed-Use/Other,0.0,0.0,13.0,2.0
432,2022-02-21,Commercial,3.0,2.0,18.0,4.0
433,2022-02-21,Duplex,9.0,0.0,188.0,65.0
434,2022-02-21,Empty Lot,7.0,1.0,80.0,1.0
435,2022-02-21,Mixed-Use,2.0,0.0,9.0,2.0
